instant,season,year,month,hour,holiday,weekday,working_day,weather_sit,temp, feeling_temp,hum,wind_speed,casual,registered,datetime,cnt
10823,2,1,4,1,0,0,0,2,0.36,0.3485,0.76,0.1642,13,49,2012-04-01 01:00:00,62
10824,2,1,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,20,61,2012-04-01 02:00:00,81
10825,2,1,4,3,0,0,0,2,0.34,0.3333,0.81,0.1343,4,21,2012-04-01 03:00:00,25
10826,2,1,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,3,9,2012-04-01 04:00:00,12
10827,2,1,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,8,10,2012-04-01 05:00:00,18
10828,2,1,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,9,88,2012-04-01 06:00:00,97
10829,2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,29,55,2012-04-01 07:00:00,84
10830,2,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,37,88,2012-04-01 08:00:00,125
10831,2,1,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,102,173,2012-04-01 09:00:00,275
10832,2,1,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,132,228,2012-04-01 10:00:00,360
10833,2,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,180,271,2012-04-01 11:00:00,451
10834,2,1,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,187,258,2012-04-01 12:00:00,445
10835,2,1,4,13,0,0,0,2,0.44,0.4394,0.62,0.194,190,274,2012-04-01 13:00:00,464
10836,2,1,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,283,278,2012-04-01 14:00:00,561
10837,2,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,295,278,2012-04-01 15:00:00,573
10838,2,1,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,236,275,2012-04-01 16:00:00,511
10839,2,1,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,232,323,2012-04-01 17:00:00,555
10840,2,1,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,153,279,2012-04-01 18:00:00,432
10841,2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,110,236,2012-04-01 19:00:00,346
10842,2,1,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,66,166,2012-04-01 20:00:00,232
10843,2,1,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,33,101,2012-04-01 21:00:00,134
10844,2,1,4,22,0,0,0,3,0.5,0.4848,0.63,0.1045,7,61,2012-04-01 22:00:00,68
10845,2,1,4,23,0,0,0,3,0.46,0.4545,0.72,0.0,10,53,2012-04-01 23:00:00,63
10846,2,1,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,6,11,2012-04-02 00:00:00,17
10847,2,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,0,5,2012-04-02 01:00:00,5
10848,2,1,4,2,0,1,1,3,0.44,0.4394,0.94,0.1343,2,3,2012-04-02 02:00:00,5
10849,2,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,2,2,2012-04-02 04:00:00,4
10850,2,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,2,22,2012-04-02 05:00:00,24
10851,2,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,6,104,2012-04-02 06:00:00,110
10852,2,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,12,294,2012-04-02 07:00:00,306
10853,2,1,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,36,553,2012-04-02 08:00:00,589
10854,2,1,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,52,265,2012-04-02 09:00:00,317
10855,2,1,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,85,119,2012-04-02 10:00:00,204
10856,2,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,81,128,2012-04-02 11:00:00,209
10857,2,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,100,181,2012-04-02 12:00:00,281
10858,2,1,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,97,184,2012-04-02 13:00:00,281
10859,2,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,127,141,2012-04-02 14:00:00,268
10860,2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,132,192,2012-04-02 15:00:00,324
10861,2,1,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,104,291,2012-04-02 16:00:00,395
10862,2,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,128,601,2012-04-02 17:00:00,729
10863,2,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,75,543,2012-04-02 18:00:00,618
10864,2,1,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,66,428,2012-04-02 19:00:00,494
10865,2,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,48,281,2012-04-02 20:00:00,329
10866,2,1,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,24,214,2012-04-02 21:00:00,238
10867,2,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,17,106,2012-04-02 22:00:00,123
10868,2,1,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,6,60,2012-04-02 23:00:00,66
10869,2,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,1,32,2012-04-03 00:00:00,33
10870,2,1,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,0,11,2012-04-03 01:00:00,11
10871,2,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,0,5,2012-04-03 02:00:00,5
10872,2,1,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,0,3,2012-04-03 03:00:00,3
10873,2,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,0,1,2012-04-03 04:00:00,1
10874,2,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,2,25,2012-04-03 05:00:00,27
10875,2,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,2,98,2012-04-03 06:00:00,100
10876,2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,14,327,2012-04-03 07:00:00,341
10877,2,1,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,27,577,2012-04-03 08:00:00,604
10878,2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,54,354,2012-04-03 09:00:00,408
10879,2,1,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,77,142,2012-04-03 10:00:00,219
10880,2,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,91,167,2012-04-03 11:00:00,258
10881,2,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,101,230,2012-04-03 12:00:00,331
10882,2,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,120,225,2012-04-03 13:00:00,345
10883,2,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,120,191,2012-04-03 14:00:00,311
10884,2,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,109,207,2012-04-03 15:00:00,316
10885,2,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,145,340,2012-04-03 16:00:00,485
10886,2,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,123,634,2012-04-03 17:00:00,757
10887,2,1,4,18,0,2,1,1,0.6,0.6061,0.26,0.1642,139,661,2012-04-03 18:00:00,800
10888,2,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,98,460,2012-04-03 19:00:00,558
10889,2,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,54,325,2012-04-03 20:00:00,379
10890,2,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0,33,210,2012-04-03 21:00:00,243
10891,2,1,4,22,0,2,1,1,0.5,0.4848,0.51,0.0,25,133,2012-04-03 22:00:00,158
10892,2,1,4,23,0,2,1,1,0.5,0.4848,0.59,0.0,13,66,2012-04-03 23:00:00,79
10893,2,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,18,23,2012-04-04 00:00:00,41
10894,2,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,0,11,2012-04-04 01:00:00,11
10895,2,1,4,2,0,3,1,1,0.46,0.4545,0.51,0.0,0,5,2012-04-04 02:00:00,5
10896,2,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,0,3,2012-04-04 03:00:00,3
10897,2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0,1,2012-04-04 04:00:00,1
10898,2,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,0,27,2012-04-04 05:00:00,27
10899,2,1,4,6,0,3,1,2,0.42,0.4242,0.58,0.0,6,120,2012-04-04 06:00:00,126
10900,2,1,4,7,0,3,1,2,0.44,0.4394,0.62,0.0,12,354,2012-04-04 07:00:00,366
10901,2,1,4,8,0,3,1,2,0.44,0.4394,0.72,0.1045,31,653,2012-04-04 08:00:00,684
10902,2,1,4,9,0,3,1,2,0.48,0.4697,0.55,0.1343,47,316,2012-04-04 09:00:00,363
10903,2,1,4,10,0,3,1,2,0.54,0.5152,0.45,0.1343,68,99,2012-04-04 10:00:00,167
10904,2,1,4,11,0,3,1,2,0.6,0.6212,0.43,0.3582,61,152,2012-04-04 11:00:00,213
10905,2,1,4,12,0,3,1,2,0.6,0.6212,0.46,0.4179,73,210,2012-04-04 12:00:00,283
10906,2,1,4,13,0,3,1,2,0.6,0.6212,0.46,0.2537,70,181,2012-04-04 13:00:00,251
10907,2,1,4,14,0,3,1,2,0.62,0.6212,0.46,0.194,82,176,2012-04-04 14:00:00,258
10908,2,1,4,15,0,3,1,2,0.64,0.6212,0.44,0.2836,86,182,2012-04-04 15:00:00,268
10909,2,1,4,16,0,3,1,2,0.64,0.6212,0.44,0.2836,86,304,2012-04-04 16:00:00,390
10910,2,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,99,645,2012-04-04 17:00:00,744
10911,2,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,113,646,2012-04-04 18:00:00,759
10912,2,1,4,19,0,3,1,1,0.66,0.6212,0.39,0.2239,75,419,2012-04-04 19:00:00,494
10913,2,1,4,20,0,3,1,1,0.64,0.6212,0.27,0.2239,39,333,2012-04-04 20:00:00,372
10914,2,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284,43,255,2012-04-04 21:00:00,298
10915,2,1,4,22,0,3,1,1,0.56,0.5303,0.22,0.1642,30,151,2012-04-04 22:00:00,181
10916,2,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,19,112,2012-04-04 23:00:00,131
10917,2,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179,12,33,2012-04-05 00:00:00,45
10918,2,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,4,9,2012-04-05 01:00:00,13
10919,2,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,7,11,2012-04-05 02:00:00,18
10920,2,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,0,5,2012-04-05 03:00:00,5
10921,2,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,0,1,2012-04-05 04:00:00,1
10922,2,1,4,5,0,4,1,1,0.38,0.3939,0.43,0.2836,1,28,2012-04-05 05:00:00,29
10923,2,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,8,118,2012-04-05 06:00:00,126
10924,2,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.194,15,339,2012-04-05 07:00:00,354
10925,2,1,4,8,0,4,1,1,0.36,0.3485,0.46,0.2239,28,610,2012-04-05 08:00:00,638
10926,2,1,4,9,0,4,1,1,0.4,0.4091,0.37,0.2537,61,290,2012-04-05 09:00:00,351
10927,2,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,88,158,2012-04-05 10:00:00,246
10928,2,1,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,109,159,2012-04-05 11:00:00,268
10929,2,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,66,210,2012-04-05 12:00:00,276
10930,2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,89,202,2012-04-05 13:00:00,291
10931,2,1,4,14,0,4,1,1,0.46,0.4545,0.33,0.1642,143,144,2012-04-05 14:00:00,287
10932,2,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,98,171,2012-04-05 15:00:00,269
10933,2,1,4,16,0,4,1,1,0.5,0.4848,0.31,0.194,84,318,2012-04-05 16:00:00,402
10934,2,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642,145,677,2012-04-05 17:00:00,822
10935,2,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,80,618,2012-04-05 18:00:00,698
10936,2,1,4,19,0,4,1,1,0.48,0.4697,0.31,0.2537,64,423,2012-04-05 19:00:00,487
10937,2,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,33,279,2012-04-05 20:00:00,312
10938,2,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,25,209,2012-04-05 21:00:00,234
10939,2,1,4,22,0,4,1,1,0.4,0.4091,0.47,0.194,20,129,2012-04-05 22:00:00,149
10940,2,1,4,23,0,4,1,1,0.4,0.4091,0.5,0.1343,12,124,2012-04-05 23:00:00,136
10941,2,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,12,49,2012-04-06 00:00:00,61
10942,2,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,10,28,2012-04-06 01:00:00,38
10943,2,1,4,2,0,5,1,1,0.36,0.3333,0.5,0.3881,6,5,2012-04-06 02:00:00,11
10944,2,1,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,3,5,2012-04-06 03:00:00,8
10945,2,1,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,2,3,2012-04-06 04:00:00,5
10946,2,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,0,23,2012-04-06 05:00:00,23
10947,2,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,0,80,2012-04-06 06:00:00,80
10948,2,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,15,231,2012-04-06 07:00:00,246
10949,2,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,19,489,2012-04-06 08:00:00,508
10950,2,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,58,318,2012-04-06 09:00:00,376
10951,2,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,81,157,2012-04-06 10:00:00,238
10952,2,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,112,179,2012-04-06 11:00:00,291
10953,2,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985,113,224,2012-04-06 12:00:00,337
10954,2,1,4,13,0,5,1,1,0.44,0.4394,0.33,0.3284,173,238,2012-04-06 13:00:00,411
10955,2,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,240,250,2012-04-06 14:00:00,490
10956,2,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,218,319,2012-04-06 15:00:00,537
10957,2,1,4,16,0,5,1,1,0.5,0.4848,0.22,0.4179,184,352,2012-04-06 16:00:00,536
10958,2,1,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,172,483,2012-04-06 17:00:00,655
10959,2,1,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,104,380,2012-04-06 18:00:00,484
10960,2,1,4,19,0,5,1,1,0.48,0.4697,0.23,0.2985,115,297,2012-04-06 19:00:00,412
10961,2,1,4,20,0,5,1,1,0.46,0.4545,0.24,0.2836,61,191,2012-04-06 20:00:00,252
10962,2,1,4,21,0,5,1,1,0.44,0.4394,0.26,0.1343,54,136,2012-04-06 21:00:00,190
10963,2,1,4,22,0,5,1,1,0.4,0.4091,0.35,0.2239,34,124,2012-04-06 22:00:00,158
10964,2,1,4,23,0,5,1,1,0.42,0.4242,0.3,0.2836,21,92,2012-04-06 23:00:00,113
10965,2,1,4,0,0,6,0,1,0.42,0.4242,0.26,0.2985,9,85,2012-04-07 00:00:00,94
10966,2,1,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,9,60,2012-04-07 01:00:00,69
10967,2,1,4,2,0,6,0,1,0.36,0.3333,0.29,0.3582,11,25,2012-04-07 02:00:00,36
10968,2,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,7,21,2012-04-07 03:00:00,28
10969,2,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,3,4,2012-04-07 04:00:00,7
10970,2,1,4,5,0,6,0,1,0.32,0.3182,0.33,0.1642,0,2,2012-04-07 05:00:00,2
10971,2,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,1,18,2012-04-07 06:00:00,19
10972,2,1,4,7,0,6,0,1,0.32,0.303,0.33,0.2836,14,40,2012-04-07 07:00:00,54
10973,2,1,4,8,0,6,0,1,0.34,0.3182,0.34,0.2537,29,94,2012-04-07 08:00:00,123
10974,2,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,103,173,2012-04-07 09:00:00,276
10975,2,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,187,176,2012-04-07 10:00:00,363
10976,2,1,4,11,0,6,0,1,0.44,0.4394,0.24,0.2985,251,244,2012-04-07 11:00:00,495
10977,2,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,320,270,2012-04-07 12:00:00,590
10978,2,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,355,288,2012-04-07 13:00:00,643
10979,2,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,326,252,2012-04-07 14:00:00,578
10980,2,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,321,305,2012-04-07 15:00:00,626
10981,2,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,354,261,2012-04-07 16:00:00,615
10982,2,1,4,17,0,6,0,1,0.54,0.5152,0.19,0.4179,299,268,2012-04-07 17:00:00,567
10983,2,1,4,18,0,6,0,1,0.54,0.5152,0.18,0.2985,227,290,2012-04-07 18:00:00,517
10984,2,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284,170,243,2012-04-07 19:00:00,413
10985,2,1,4,20,0,6,0,1,0.5,0.4848,0.2,0.2239,73,135,2012-04-07 20:00:00,208
10986,2,1,4,21,0,6,0,1,0.5,0.4848,0.2,0.194,75,159,2012-04-07 21:00:00,234
10987,2,1,4,22,0,6,0,1,0.48,0.4697,0.2,0.194,76,106,2012-04-07 22:00:00,182
10988,2,1,4,23,0,6,0,1,0.46,0.4545,0.23,0.2239,32,86,2012-04-07 23:00:00,118
10989,2,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,21,64,2012-04-08 00:00:00,85
10990,2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,14,50,2012-04-08 01:00:00,64
10991,2,1,4,2,0,0,0,1,0.44,0.4394,0.24,0.2239,7,25,2012-04-08 02:00:00,32
10992,2,1,4,3,0,0,0,1,0.42,0.4242,0.26,0.1343,8,18,2012-04-08 03:00:00,26
10993,2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0,0,7,2012-04-08 04:00:00,7
10994,2,1,4,5,0,0,0,1,0.38,0.3939,0.46,0.0,4,8,2012-04-08 05:00:00,12
10995,2,1,4,6,0,0,0,1,0.36,0.3788,0.37,0.0,7,21,2012-04-08 06:00:00,28
10996,2,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,12,25,2012-04-08 07:00:00,37
10997,2,1,4,8,0,0,0,1,0.4,0.4091,0.3,0.194,19,65,2012-04-08 08:00:00,84
10998,2,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239,71,108,2012-04-08 09:00:00,179
10999,2,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,113,186,2012-04-08 10:00:00,299
11000,2,1,4,11,0,0,0,1,0.5,0.4848,0.25,0.2836,195,209,2012-04-08 11:00:00,404
11001,2,1,4,12,0,0,0,1,0.54,0.5152,0.24,0.2537,198,259,2012-04-08 12:00:00,457
11002,2,1,4,13,0,0,0,1,0.58,0.5455,0.23,0.1642,229,254,2012-04-08 13:00:00,483
11003,2,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,254,249,2012-04-08 14:00:00,503
11004,2,1,4,15,0,0,0,1,0.62,0.6061,0.17,0.3582,260,226,2012-04-08 15:00:00,486
11005,2,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,232,244,2012-04-08 16:00:00,476
11006,2,1,4,17,0,0,0,1,0.62,0.6061,0.22,0.2985,185,226,2012-04-08 17:00:00,411
11007,2,1,4,18,0,0,0,1,0.62,0.6061,0.25,0.3284,151,159,2012-04-08 18:00:00,310
11008,2,1,4,19,0,0,0,1,0.6,0.6061,0.23,0.3881,89,187,2012-04-08 19:00:00,276
11009,2,1,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,65,146,2012-04-08 20:00:00,211
11010,2,1,4,21,0,0,0,1,0.52,0.5,0.34,0.2239,53,77,2012-04-08 21:00:00,130
11011,2,1,4,22,0,0,0,1,0.5,0.4848,0.36,0.2239,33,85,2012-04-08 22:00:00,118
11012,2,1,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,10,41,2012-04-08 23:00:00,51
11013,2,1,4,0,0,1,1,1,0.48,0.4697,0.39,0.2836,8,29,2012-04-09 00:00:00,37
11014,2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,4,12,2012-04-09 01:00:00,16
11015,2,1,4,2,0,1,1,1,0.46,0.4545,0.31,0.194,2,4,2012-04-09 02:00:00,6
11016,2,1,4,3,0,1,1,1,0.44,0.4394,0.3,0.1642,0,3,2012-04-09 03:00:00,3
11017,2,1,4,4,0,1,1,1,0.44,0.4394,0.24,0.194,2,3,2012-04-09 04:00:00,5
11018,2,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.194,2,30,2012-04-09 05:00:00,32
11019,2,1,4,6,0,1,1,1,0.42,0.4242,0.26,0.2239,3,108,2012-04-09 06:00:00,111
11020,2,1,4,7,0,1,1,1,0.42,0.4242,0.28,0.194,11,320,2012-04-09 07:00:00,331
11021,2,1,4,8,0,1,1,1,0.44,0.4394,0.3,0.194,22,595,2012-04-09 08:00:00,617
11022,2,1,4,9,0,1,1,1,0.46,0.4545,0.31,0.3582,50,236,2012-04-09 09:00:00,286
11023,2,1,4,10,0,1,1,1,0.5,0.4848,0.27,0.4925,65,113,2012-04-09 10:00:00,178
11024,2,1,4,11,0,1,1,1,0.52,0.5,0.27,0.4179,96,127,2012-04-09 11:00:00,223
11025,2,1,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,94,186,2012-04-09 12:00:00,280
11026,2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,108,173,2012-04-09 13:00:00,281
11027,2,1,4,14,0,1,1,1,0.56,0.5303,0.28,0.5522,66,152,2012-04-09 14:00:00,218
11028,2,1,4,15,0,1,1,1,0.58,0.5455,0.28,0.5522,82,173,2012-04-09 15:00:00,255
11029,2,1,4,16,0,1,1,1,0.56,0.5303,0.3,0.4179,81,310,2012-04-09 16:00:00,391
11030,2,1,4,17,0,1,1,1,0.54,0.5152,0.32,0.4179,67,565,2012-04-09 17:00:00,632
11031,2,1,4,18,0,1,1,1,0.54,0.5152,0.34,0.2985,60,586,2012-04-09 18:00:00,646
11032,2,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,35,386,2012-04-09 19:00:00,421
11033,2,1,4,20,0,1,1,1,0.5,0.4848,0.36,0.4478,21,255,2012-04-09 20:00:00,276
11034,2,1,4,21,0,1,1,3,0.48,0.4697,0.41,0.4179,14,151,2012-04-09 21:00:00,165
11035,2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,6,102,2012-04-09 22:00:00,108
11036,2,1,4,23,0,1,1,1,0.44,0.4394,0.44,0.2985,6,61,2012-04-09 23:00:00,67
11037,2,1,4,0,0,2,1,2,0.44,0.4394,0.47,0.2836,3,23,2012-04-10 00:00:00,26
11038,2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,0,9,2012-04-10 01:00:00,9
11039,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2012-04-10 02:00:00,2
11040,2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2012-04-10 03:00:00,2
11041,2,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343,0,2,2012-04-10 04:00:00,2
11042,2,1,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343,0,24,2012-04-10 05:00:00,24
11043,2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,3,100,2012-04-10 06:00:00,103
11044,2,1,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045,16,368,2012-04-10 07:00:00,384
11045,2,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343,22,670,2012-04-10 08:00:00,692
11046,2,1,4,9,0,2,1,1,0.42,0.4242,0.67,0.194,16,303,2012-04-10 09:00:00,319
11047,2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,49,132,2012-04-10 10:00:00,181
11048,2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,78,161,2012-04-10 11:00:00,239
11049,2,1,4,12,0,2,1,1,0.54,0.5152,0.22,0.2836,75,184,2012-04-10 12:00:00,259
11050,2,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642,81,202,2012-04-10 13:00:00,283
11051,2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.194,75,149,2012-04-10 14:00:00,224
11052,2,1,4,15,0,2,1,1,0.56,0.5303,0.21,0.2985,46,157,2012-04-10 15:00:00,203
11053,2,1,4,16,0,2,1,1,0.58,0.5455,0.21,0.2537,66,296,2012-04-10 16:00:00,362
11054,2,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224,88,656,2012-04-10 17:00:00,744
11055,2,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179,78,626,2012-04-10 18:00:00,704
11056,2,1,4,19,0,2,1,1,0.52,0.5,0.2,0.3582,51,428,2012-04-10 19:00:00,479
11057,2,1,4,20,0,2,1,1,0.46,0.4545,0.28,0.3881,34,248,2012-04-10 20:00:00,282
11058,2,1,4,21,0,2,1,1,0.44,0.4394,0.3,0.4478,15,191,2012-04-10 21:00:00,206
11059,2,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925,9,118,2012-04-10 22:00:00,127
11060,2,1,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179,14,48,2012-04-10 23:00:00,62
11061,2,1,4,0,0,3,1,1,0.34,0.303,0.36,0.4179,8,22,2012-04-11 00:00:00,30
11062,2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,3,9,2012-04-11 01:00:00,12
11063,2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,0,2,2012-04-11 02:00:00,2
11064,2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,0,2,2012-04-11 03:00:00,2
11065,2,1,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,1,26,2012-04-11 05:00:00,27
11066,2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,3,103,2012-04-11 06:00:00,106
11067,2,1,4,7,0,3,1,1,0.28,0.2879,0.52,0.1343,18,303,2012-04-11 07:00:00,321
11068,2,1,4,8,0,3,1,1,0.3,0.2879,0.49,0.2239,14,581,2012-04-11 08:00:00,595
11069,2,1,4,9,0,3,1,2,0.32,0.303,0.49,0.2985,20,282,2012-04-11 09:00:00,302
11070,2,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,26,127,2012-04-11 10:00:00,153
11071,2,1,4,11,0,3,1,2,0.38,0.3939,0.43,0.3284,38,142,2012-04-11 11:00:00,180
11072,2,1,4,12,0,3,1,2,0.36,0.3333,0.46,0.3881,35,147,2012-04-11 12:00:00,182
